pc1,pc2,pc3,pc4,class
-0.3034395770633569,0.018277204420289624,-0.00017883337766719183,-0.3738678099844816,1
0.07361605396870166,0.3761770460754102,-0.001169639717255098,0.11047061733213699,1
-0.7178396935201288,0.05096475177022411,0.001908083915673987,-0.8699843979897587,1
-2.03130401217344,1.348148283724094,0.022010913926810042,-0.5194641959418055,1
-0.5950450806813463,-0.34676360966945735,-0.00892865159996055,-0.022146016111686165,1
-0.5439298887761521,0.09926472802303993,-0.002892150790782757,-0.2498911750710697,1
-1.0704854730765763,-0.7797988989496872,-0.019124032027967437,0.41404916657090834,1
0.02881159949000931,0.23832918552026602,-0.0020519565800792687,-0.04983681999268043,1
1.3838789169902705,1.7737886889090735,0.017630477239234395,0.6189037461270689,1
2.09026675907798,-3.8186627763471117,-0.05171582293301642,-1.671284787034377,1
0.23021470786435821,-1.2598535515531837,-0.02723103408169187,-0.43440810894431364,1
-0.9217949840292861,-0.5776556552375963,-0.009079404452564109,0.1423037556420497,1
-0.09947864800485182,-0.13286466688987048,-0.0028088633800481787,-0.6748560865221147,1
-0.12224204378876936,0.0017760791065059918,0.0015574505222134948,-0.8949569919605814,1
0.19731745793354738,0.317278948274905,-0.006934367724804416,0.6930552718261995,1
0.422117130632686,0.44791670668871775,-0.02950635466411806,2.988021514256734,1
0.737008879933909,1.1852368504139261,0.01176843881885558,0.09733671728804427,1
-0.23756390416476236,0.04264505905226506,-0.005219383963252068,0.0031625476587898984,1
-0.20913109925089082,-0.16343941534886447,-0.0027460087667162455,-0.5333918425772567,1
-0.684687401384788,0.18262639095724484,0.004261918469508727,-0.37672943496152433,1
-0.21729263366835017,0.05812292513582708,-0.04432504487075075,-0.267020032694969,1
-1.1670690674491844,1.373221191091359,0.035390251188337156,-2.023829012391573,1
-0.038496016499062355,0.4065016045645787,-0.020804111904884563,1.1435697334536534,1
-2.1175123676456415,-0.3895321521816898,-0.011967563609252638,0.333317668978677,1
-0.6138046176858205,-0.15598388715979009,-0.0022549148898027473,-0.6131181797419605,1
0.29999866130153396,0.0701656873228516,-0.0009065568543549974,-0.5620525396507668,1
0.5849775735675485,-0.4137513803060312,-0.01403374750027419,0.41489313211566786,1
0.9728867031713115,0.8800088553546026,0.03228527419279885,0.026161205644538346,1
-1.602852931599255,1.8017256447361667,0.02492399820711062,0.020679457014986875,1
-0.26736178146685324,0.0036872708106062625,0.0025035320225987564,-0.8826870649718379,1
0.23865856361630644,0.31047416981784626,-0.010858406921545107,1.1396011528729673,1
-0.2063875971553169,0.15048773387276146,-0.003329995365478069,-0.1871516981385264,1
-0.3774101669389604,0.11183198030099524,0.0032491432175159587,-0.7226990103991598,1
-0.5838274418457468,-0.4775568210821383,-0.007412034233154986,-0.7831249386146968,1
-0.33800066567547715,0.14155443779277585,0.0018466959702197743,-0.5178380537460187,1
-0.13312431925900076,0.38655026482571075,0.0015233335724219902,-0.25834940509887083,1
-0.6824575244075881,-0.19067146225215903,-0.010456382014796291,0.366693858343941,1
0.504187638591382,0.13812088770457168,0.02858483588421653,-0.6261155886132346,1
-1.9689594126271983,-2.903760811474978,-0.04314036793181808,1.059062699700083,1
-0.008083737141824457,0.49256551848526337,-0.003150423284233899,0.5654743535409217,1
-0.9408824667045051,-0.40438272817935256,-0.011249516146027616,-0.2310942227608195,1
0.3012662427964501,0.6977334674043155,0.004213354036047074,0.18638041316504853,1
-0.4324840692590555,0.13658979973434798,-0.004168203581137211,0.014366291604410482,1
0.06317474391377251,-0.0782533496524069,-0.006122031148187041,0.1895555209066875,1
-0.7882818732403049,-0.9379707723093232,-0.007677886551450784,-0.9708998182433758,1
-0.33365648085259564,-0.11442268656256985,-0.008204372645542437,0.39410203058072363,1
-0.9757373703587886,1.1727690223556908,0.007436079382442991,0.2328428431107605,1
-0.34446110674073793,0.10520055588963034,-0.005226801569423972,0.1631299079648026,1
-0.3212043778870389,0.2296213239275613,-0.0009762632665513015,-0.2383092784285882,1
-0.31576760789410474,-2.012784886379571,-0.029626234818298992,-1.2553418265981888,1
-0.4960122948909529,-0.02654529109451872,-0.0006606410803950474,-0.5394038712195581,1
-0.6623420956323716,-0.3604788867584116,-0.0027081365512118725,-0.802678290121151,1
2.041732404449034,1.7387678284626662,0.033632103944452554,-0.7085516731149115,1
-0.4322881898328089,-0.07017634308578492,-0.005505347329594969,0.19473864847436573,1
0.0394906172345979,-0.4812205372788997,-0.0016182670020405596,-1.6866265000262046,1
-0.9966975454484444,-0.6546328949968251,-0.020210684009199273,1.1139132441448827,1
-0.6324414964556768,-0.1322824235554882,-0.005609342459830647,-0.3496597450853062,1
-0.05779281935845237,0.3492069167518423,-0.004651033567809293,0.6561023671717203,1
-0.7217939779983201,-0.0242434101356398,-0.016050445515254808,1.0975315801641286,1
-0.2990146867089318,-0.13850786170182314,-0.0110502113912271,0.48191230830880105,1
-0.7976218501355492,0.04141734357664152,0.00029137271197642245,-0.4512029390657426,1
-0.07557022438200216,0.39659527227561564,0.0057682994934945605,-1.1329596634326013,1
-1.0085665645362527,-0.7788898587849383,-0.009415305795484235,-0.9393241320964545,1
0.032142230006404135,0.4975065446239849,-0.006105544072450114,0.32528740156560443,1
-0.1124549207949034,0.20485222478705414,0.004645482349908253,-0.6682230570992048,1
0.10592555594730234,-0.02257550841307174,-0.007272265409837784,0.2960113184355327,1
0.06533993383939356,-0.13446087284262112,-0.004677270429185572,0.16170951786634546,1
-0.35346164447610906,-0.00021203208709719991,0.0013415527250336858,-0.7959294537879518,1
-0.4348511605087384,-0.34743821754178955,-0.012882847894514778,0.3769303004714661,1
-0.14201755221620446,-0.013134382318112911,-0.0007692421378910024,-0.6140312185636426,1
1.2147947366261713,-0.04795228760477909,-0.0031928883885977283,-0.09728889886019836,1
0.28151072858531195,0.8517777523441069,0.0015429262184919867,0.4548823437526151,1
0.17212610629616382,0.17692801868204644,0.0060142077583800364,-0.7652568193326632,1
-0.33105548564863546,-0.14390780681871224,-0.007063480264641727,0.2451579801345035,1
-0.3467108761922288,-0.08771106294623339,-0.009539918968193417,0.7696497226691044,1
-0.4994266185071726,-0.09639373303529504,-0.006946644368682047,0.30807216492318157,1
-0.1630744972636568,0.06847828135104725,-0.002976311093747035,-0.08775003737779911,1
-0.4406423095520836,-0.555011262746628,-0.008430322711829526,0.13981613093686848,1
-0.11105123397574344,0.24904045246771028,-0.010715908263168246,1.1425671574722107,1
0.16111018421782997,1.441174605182592,0.030607942338297882,-0.8598513875430641,1
-0.020041656205241412,0.3342534796947224,0.007109011155749315,-0.8205800888904882,1
0.06614505624563984,0.5607317969321823,0.009756432795187227,-1.048810112785008,1
-0.18223261663773327,0.1350445046278959,-0.0035765440048920816,0.1342384374194848,1
-0.9230917739273881,-0.1857691898327439,0.008608390459274858,0.03284208768607287,1
-0.7497040433419198,0.2015719816568123,0.0034485284457705483,-1.0981102086596088,1
0.28285805683766985,0.841238238593978,0.018819860418571616,-1.365794435559074,1
0.8062447854022772,-0.4062198257070253,-0.01725702083733457,0.3602973261073911,1
-0.4370255759107016,-0.13391507231846256,-0.007005134056619945,1.3031960485138874,1
-0.21952726844548598,-0.049053705184227844,-0.00782322016977061,0.3179455095377186,1
-0.4162517826249706,-0.1397157309055482,-0.0016719061215424253,-0.6161459918916887,1
-0.4768054946195299,-0.42706178848522763,-0.006406364351596947,-0.7282388067372947,1
-0.38033674506441517,-0.4383058671635168,-0.004022818747496146,-0.8001374974490135,1
-0.42415505223523575,-2.3606751528932386,-0.013488671039636725,-1.62907531537195,1
-0.013918553654457006,0.3039152105338749,0.006562140130214231,-0.9086617485013876,1
0.6624453477261878,0.6159347224068813,-0.004776164880717955,0.7419707825045359,1
-0.7101815391980467,-0.22463742922295962,-0.014053565414254532,1.0371401279805277,1
-0.43697176139971383,-0.35447146940410723,-0.0069626656726731505,-0.5348637651072823,1
-0.6027532502631487,-0.0935523733037767,-0.011909619072985655,0.7949114474565399,1
-0.39833211610192504,-0.1531624639283038,-0.010487936009979906,0.35593158688879817,1
-0.33711973642954174,0.19763829539851896,0.008991079595911694,-1.3888778749895463,1
-0.7282733555618964,-1.2328632632097927,-0.0013513498873732903,-1.2629227921142738,1
-0.6752769844444922,0.09021305590215525,0.004385687426623381,-0.7668682108425704,1
-2.417644238123375,-0.17085572361300733,-0.0017681561007850501,-0.45501690458427485,1
-0.3467490811464425,-0.32451119157442254,-0.0015112595181838455,-0.8782757250987917,1
-0.2953119401525261,0.09818471403010992,0.0034702696216631717,-0.9036381953786868,1
-0.41348592649394844,1.7698656157726103,0.008479821210123455,0.2868009778242336,1
-0.5985524690494108,0.384575879825942,-0.0027424723003934754,0.12918357507462422,1
-0.08114939521162237,0.23327032569991735,0.006225674561434811,-0.9586020690244105,1
-0.47533865810312825,-0.31324434338134016,-0.01017754843126573,-0.5489440481686751,1
-0.057166662568884315,0.24087920206049018,-0.0020100166646796597,-0.04640511464536616,1
-0.1977366411818977,0.11068908739127144,0.00399734361767319,-1.1603194315475553,1
-0.32296738739725667,0.2943825095103852,-0.00046442014217036397,-0.20102391422924223,1
0.1544737441085059,0.35329100322754947,-0.023817502052095166,2.7575581704664645,1
-0.4077527753218811,-0.6678112187983738,-0.03965917958709948,3.195215166091396,1
-0.09638713193261499,0.21408301124992388,-0.006004050359140159,0.3146873189629751,1
-0.37042063068385367,-0.08001148430132413,-0.00921942987392057,0.5673160068774495,1
-0.5521015618725114,-0.021858069546467983,0.006787622484966495,-1.5617317565571653,1
-0.8395925857114228,-0.5028964611491471,-0.017759747587156125,0.7224497928058518,1
-0.09882653735719564,-0.22215778566634678,-0.008879347350312589,0.2710910847735504,1
-0.0957585899313512,0.21631444376376122,-0.004790859900313462,0.5238238087157979,1
-0.47959259993829373,-0.1689413252251698,-0.002886351280019914,-0.5038236920689241,1
-0.23796559101958015,-0.6197932402008363,-0.016483938781589512,0.796210084664123,1
-0.27255468267774724,0.10309385470244155,-0.0040068902076947225,0.18339420067161843,1
-0.07272567957255181,0.4011638991404565,-0.00688274915523323,0.8317282255985091,1
-0.2788994691592687,0.15962964309876454,-0.004675893495594101,0.19456394685304806,1
0.30569921374584924,2.5338233522848976,0.013737336262507132,2.0175143916967837,1
-1.6413314373247379,-0.49133193140497505,-0.007873235386933582,-1.2405200373287057,1
-0.2530707832300775,-0.4078953083591479,-0.010363872690412081,0.3774193692590681,1
-0.06203388374110651,0.19864953006013777,0.009050451669386112,-1.404421394522683,1
0.09129227618951918,-1.0187675141214565,-0.026112002866612853,1.557830624698101,1
-0.1787697258390508,-0.08520633301968185,-0.009120172598080786,0.7113045508755151,1
-0.1332451430202052,0.16433269387007882,-0.004512376273592133,0.3411629679809982,1
-0.6438097762412601,0.003961251452003301,0.0017089862762159225,-1.1209894539757401,1
-0.3500255131605946,-0.05008890433871733,-0.0049652223209818306,-0.3231681514884477,1
-0.1343028673562132,0.38963506622503535,-0.003121533746066492,0.642790238534781,1
-0.4645054191532146,-0.12953188936406124,-0.00037825575494919976,-0.9706021121762406,1
-0.5791624141055717,-0.5457116827951494,-0.0006608690023561072,-1.2376656911330541,1
-1.4334369924332633,0.6663849612036175,0.009788039212892926,0.2197389739242914,1
1.7183676273019046,1.6484565777123232,0.011689647388886783,0.6232442932713977,1
-0.5231107007680056,0.019001004914871056,-0.007283715599216542,0.4349835903425698,1
-0.006268663465217768,0.5283540319371024,0.0005386954375809211,0.2552230400125057,1
-0.06848903098152498,-0.008563594275148662,-0.0025454441658626674,-0.4590540746443922,1
-0.6460350625412958,-0.18808733252891965,-0.014388554328248154,1.0076867507069711,1
-0.7235133776293107,-0.18623481401576134,-0.016101834739648536,1.1339926464051329,1
-0.29381055238182163,0.06586704344565561,0.0008244231064732485,-0.5632960603425369,1
-0.3798015850065774,-0.15678693353846426,-0.000989791980629352,-0.7786232289308807,1
-0.5477794260313169,-0.22806343181856248,-0.008182338333255657,0.11520220179113673,1
-0.6521547746770393,0.6488569425589393,0.009386072856512957,-1.5062195260089517,1
-0.2267519086366251,0.020836084826793094,-0.0006202637976942473,-0.7077510829384629,1
-0.5189651160753186,-0.3353249810514759,-0.011811071579132049,0.5599420655953979,1
-1.0021398449857013,0.1702952264164173,-0.01702767765332909,1.1408454894996674,1
-0.6038038380174596,0.13766027501287711,0.0038082185288569282,-0.7135608876064358,1
-0.0903142488439147,0.1390680168842578,-0.008113071960500816,0.6315783939063339,1
-0.34073071783751524,-0.1982473699293592,-0.002873175663101549,-1.0097794049209288,1
-0.5095408676653761,0.013857955433950747,-0.00034619273642575826,-0.469693475925272,1
-0.5641032042962301,-0.16695527821543707,-0.0068804936791895316,0.15658014619791877,1
-0.5797693593926946,0.07042028368309859,-0.02151077362508113,-0.26491465504700124,1
-0.09957516088864149,-0.06013839488649698,-0.004500653452168652,0.0011677627197056702,1
1.1327593085036896,1.344623395518783,0.002158216138272566,2.628392006880731,1
0.2991404009409146,-0.7220726168935052,-0.01260021654941393,-0.763622647802402,1
-1.078058841438308,0.6008213799953545,0.007997840010012686,-0.07921533897057746,1
-0.6495284927650941,-0.2112005798091836,-0.000804547511411343,-0.6277160876257698,1
-0.9553988999144921,1.590123476433757,0.022785004362738472,-0.5677154997640264,1
-0.5124593971350139,-0.2483030220010843,0.002815845946495067,-1.166406793481684,1
-0.017944505880055105,-0.13357518538493834,-0.010660097471289013,0.37244267555635596,1
-0.5674683039339337,-0.3106929769182312,-0.00954137420193364,-0.21997596330277358,1
-0.17171892401290703,-0.0984566668431532,0.006744292489422701,-1.4506179586245902,1
-0.3194994937013621,0.033219724988785906,-0.004646479950082989,0.19772209919053713,1
-0.544108117568884,-0.06010025596054356,0.00019039882093968167,-0.8492447347773068,1
-0.5691627720026552,0.08940570080994069,-0.025798894985594078,-0.49535514911047546,1
0.11267667973338032,0.06406457860943603,-0.00903258607373749,0.703288443429637,1
-1.5190477164115432,0.049967327514475315,-0.005928328724943754,0.1984457474480622,1
-0.6844298482242657,-1.1437662200939542,-0.03262207505944154,1.493357430750514,1
-0.28790052049033477,0.13646455509237726,-0.005489548299637217,0.33002304902232077,1
-0.6545763087721268,0.03161256986182515,0.00378537727166663,-0.7706645068632507,1
-0.699698984219795,-0.18046685698204587,-0.017109800918496718,1.089872536677396,1
-0.10172386872890375,0.06041113111684782,0.0016602073523445773,-0.8205590038465124,1
-0.16748109737047343,-1.2404020382027807,-0.025164506712547795,0.4533018381607542,1
-1.0147345142278308,-0.8411416509591069,-0.019905252286980445,0.6158561956832187,1
-0.46476542468927345,-0.08571172157596219,-0.0021302721130447588,-0.35360742870308803,1
-0.3855488701010344,-0.31268039664539043,-0.010438007981975018,0.28258285568808245,1
0.5617269194937337,-0.7422657831354672,-0.014541182928098249,-0.21016644905459433,1
-0.38203397715359455,0.02007012049656414,-0.005832102496765046,0.2297830488431752,1
-1.4390200806125744,0.3833750742326684,0.010108169329563346,-0.8378813740459127,1
0.01642202820972137,-0.20561631365302271,-0.002891397286321534,-0.7728632947567494,1
-1.040387087506078,0.2522201280892997,-0.0028932520021152613,0.7014025302852515,1
-0.5179325549232605,-0.1989652785590502,-0.00765393609636668,0.29445095031210633,1
-1.3966900671181426,-0.8058375362714039,-0.023013509887587644,0.42233752575042,1
-0.43138623306196505,-0.07597620753671487,-3.282625373134569e-05,-0.7885489763376227,1
-0.14649035156663293,-0.03037818744918794,-0.0005007677349854225,-0.4469079038072859,1
-0.3228848380366012,0.11893428777829781,-0.006862680274646096,0.3960038361180136,1
0.23514837536164873,0.1326926826797869,-0.0038912266244171202,0.36387369646511386,1
-0.19564215216099656,0.26433066223501267,-0.006986307900830585,0.6071627891492214,1
0.19060078015400023,-2.5705129287656456,-0.048723193980340175,2.5053221511405797,1
-0.5759713433843213,-0.06752777865675923,0.0009840914610242417,-1.110400117539468,1
-0.45010196348357656,-0.22482256044812726,-0.010571679034179477,0.3246991395404662,1
-0.8623457954909343,-0.25980183004196944,-0.007800800038428754,0.3467262678286093,1
-0.6000025565375847,-0.5072009052546528,-0.01603827050422357,0.9831483009449902,1
-0.7116479146663943,-0.26484915161091627,-0.017024780500818522,0.5794864919968089,1
-0.21883778510788476,-0.1356919984178348,-0.010055172922979047,0.4740648871399442,1
0.9419693101872575,0.14830890459967466,0.0022086614323478175,0.007903157585037688,1
1.0410407173547263,0.45402330406355007,0.00788049567707363,-1.3515718587561567,1
-0.09082556689389168,0.9616306352170362,0.012556150204924949,-1.3125228691730866,1
-0.4947677064940602,-0.04517910013665341,0.0032436274681212395,-1.1479450354057972,1
-0.29643328716433454,-0.31454937368753283,-0.0005109915203375087,-1.143493547348235,1
-0.6564547207856557,-0.31447722150233187,-0.008337949129414015,-0.026876561553149214,1
-0.6567412668611378,0.14203908053434874,0.008161782366445188,0.7727435887336074,1
-0.012212953912604135,0.5758210078569523,0.005012059336666929,0.5459609156863982,1
1.5531847431818293,-1.4331679200405774,-0.038732308641775,0.6791599312995591,1
-0.5156549139620271,0.2745923072331033,0.0007375688677721821,-0.28081639439123773,1
-0.39908067988378176,-0.5668057705005097,-0.005316357060383195,-1.2985487737879446,1
0.013758523083712929,0.3422530374524459,-0.006101528404581338,1.144396923695151,1
-1.3134438056907063,-0.7649764295705248,-0.005448113989822977,-1.0336195188033346,1
-0.4489728040351656,0.15065218774019823,0.00123566304242958,-0.5272840224953,1
-0.6881595965363299,0.0011936459935439334,0.00011758606898674269,-0.22691439553582704,1
-0.9795712233678393,-0.4147087755959392,-0.01767442828680659,0.744126897526539,1
-0.8779559085842011,-0.39939444728392004,-0.011328000885781696,0.036187076164602774,1
-0.48933655471678367,-0.08717012891560756,0.0005804557462173869,-1.0095781722731973,1
0.08443933302432206,0.11905263233627995,-0.010937302045245791,1.1940034228305407,1
-0.17244967056647764,0.01016820347316037,-0.006492016235157514,0.3378797581448405,1
0.09166418470959037,1.0438263795733858,0.009793601265266192,-0.516328738466181,1
-1.756722465953138,-2.3927555420480804,-0.039751353570099804,0.6061372602869773,1
-0.35873428466833596,-0.006396814871165402,-0.005539086056927739,0.0333169142592809,1
-0.09680297106991631,-0.1724830987926146,-0.01166370063961589,0.3140402201069608,1
-0.46709267320156356,0.10307719818515654,-0.0016696926761166303,-0.19528696928541828,1
-0.480922386271094,-0.5248503944075571,-0.007217051583568067,-0.7069829368950041,1
-0.3137507208039418,-0.06311014930904865,-0.0026499538641620557,-0.21143700530468712,1
-0.3828322993513905,0.13601187007839557,0.0039031815244022273,-0.8135733384822301,1
-0.7004667213264555,-0.4170027229012809,-0.017103238225503692,1.0884329860462973,1
-0.1655914569779789,0.18898783561899507,0.0011056202044965307,-0.7829141973108651,1
-0.2954685970451507,-0.020261068556774505,-0.004118907792315022,-0.10066992863034303,1
-0.017497515550812862,0.013376285473342247,-0.004650937810750058,0.2759299582062312,1
1.1785675554506498,-1.4206927838731065,-0.036650698747642554,1.0346937953953215,1
-0.29583617320957734,0.35471391502069055,0.007665789277748269,-0.7185042629174064,1
-0.0727811270530267,0.14056321045282594,-0.007593355872941965,0.5442663893386209,1
0.4913291712135338,-2.672440297194792,-0.014216505941887876,-1.4915595060190534,1
2.0014442505151115,1.5852455723846302,0.030639730845968112,-0.49969664500544475,1
-0.20002490913018914,-0.21875623483859116,-0.00411056173563194,-0.02549050523975645,1
-0.3847734275558558,-0.559045071445867,-0.0109317866938106,0.1542904963552859,1
-1.071030629931671,0.18096429191629448,0.004082859963273092,-0.8315491096726833,1
0.011629782530129319,0.43238256806367403,-0.0022892439303632186,0.47201659629435966,1
-0.0008258246886797246,0.11141027485784179,-0.00792120296069851,0.5696635682557082,1
